id,codigo_barras,nombre,marca,categoria,departamento,unidad,precio,precio_descuento,desde_piezas,precio_caja,piezas_caja,precio_unitario_valor,precio_unitario_unidad,stock,disponible
2701004,7501232001306,Fosforos de Madera Flama Pack con 5 cajas de,FLAMA,CERILLOS,Limpieza y Hogar,PZA,30.25,,,1512.6,50,,,102,True
2700305,7501232001238,Pack de Cerillos Manola 50 Pzas,MANOLA,CERILLOS,Limpieza y Hogar,PZA,75.63,,,756.3,10,,,30,True
6900057,7503032272801,Cerveza Indio lata 710 ml,INDIO,CERVEZA,"Cervezas, Coolers, Vinos y Licores",PZA,29.0,,,348.0,12,40.85,L,26,True
6900056,7503024416220,Cerveza Miller High Life lata 710 ml,MILLER,CERVEZA,"Cervezas, Coolers, Vinos y Licores",PZA,34.0,,,408.0,12,47.89,L,36,True
6800103,7501061671244,Cerveza Tecate Original Lata 710 ml,TECATE,CERVEZA,"Cervezas, Coolers, Vinos y Licores",PZA,27.0,,,324.0,12,38.03,L,66,True
5120020,738545020206,Bidón de Chamoy Mega 1 KG,BOTANERA,CHAMOY,Alimentos y Despensa,PZA,101.78,,,610.7,6,101.78,kg,27,True
9985059,738545020015,Salsa Chamoy Mega Original 500ml,GENERICO,CHAMOY,Alimentos y Despensa,PZA,25.5,21.52,,516.5,24,51.0,L,219,True
5120022,7503041399124,Tamarindo para escarchado Chevemix sabor tamarindo 1 Kg,CHEVEMIX,CHAMOY,Dulcería,PZA,55.0,,,550.0,10,55.0,kg,1,True
6000535,7501003123213,Champiñones Herdez Rebanados 186g,HERDEZ,CHAMPIÑONES,Alimentos y Despensa,PZA,25.5,21.62,,518.9,24,137.1,kg,82,True
6000537,7501003123237,Champiñones Herdez Rebanados 380g,HERDEZ,CHAMPIÑONES,Alimentos y Despensa,PZA,32.8,26.5,,636.0,24,86.32,kg,53,True
2400058,752216081044,CHAROLA JAGUAR NO. 66  10-50,JAGUAR,CHAROLA TERMICA,Materias Primas,PZA,14.0,12.54,,125.4,10,,,78,True
2670306,7501431203204,CHAROLA TERMICA CONVERMEX NO 66 10-50 PZ,CONVERMEX,CHAROLA TERMICA,Materias Primas,PZA,12.9,11.59,,115.9,10,,,1,True
2670310,7501431213203,CHAROLA TERMICA CONVERMEX NO 855 10-50 PZ,CONVERMEX,CHAROLA TERMICA,Materias Primas,PZA,21.9,19.68,,196.8,10,,,71,True
2670302,7501431203297,Charola Desechable No. 66 Fun & Fun 50 pzas,FUN&FUN,CHAROLA TERMICA,Materias Primas,PZA,12.5,12.38,,123.8,10,,,177,True
2670304,7501431203303,Charola Desechable No. 855 Fun & Fun 50 pzas,FUN&FUN,CHAROLA TERMICA,Materias Primas,PZA,19.3,19.09,,190.9,10,,,173,True
2670417,7502208805171,Charola Desechable No. 9 Con Division Reyma 25 pzas,REYMA,CHAROLA TERMICA,Materias Primas,PZA,28.7,25.48,,509.6,20,,,71,True
2670322,752216092163,Charola Térmica con División Jaguar 9D 20 Pzas,JAGUAR,CHAROLA TERMICA,Materias Primas,PZA,18.4,16.94,,423.4,25,,,18,True
4620603,00608,Pasta  de trigo Para Chicharrón Mini Cuadro 3 cm Saco 20 kg,MICHEL,CHICHARRON,Botanas,PZA,52.9,45.5,,,,2.65,kg,34,True
4620612,00611,Pasta  de trigo Para Chicharrón Mini Ruedita  cm Saco 20 kg,MICHEL,CHICHARRON,Botanas,PZA,52.9,45.5,,,,2.65,kg,0,False
4620615,00612,Pasta  de trigo Para Chicharrón Palito cm Saco 15 kg,MICHEL,CHICHARRON,Botanas,PZA,52.9,45.5,,,,3.53,kg,25,True
4620609,00610,Pasta  de trigo Para Chicharrón Rotini  cm Saco 20 kg,MICHEL,CHICHARRON,Botanas,PZA,52.9,45.5,,,,2.65,kg,7,True
9987611,9987611,Bolsa de Chicles Bolichik Gigante 50 pzas,BOLICHICK,CHICLE BOLA,Dulcería,PZA,40.1,37.23,,930.7,25,,,24,True
9987602,7500478025770,Chicle Rockaleta Bola Sonrics Bolsa  20 Pzas,SONRICS,CHICLE BOLA,Dulcería,PZA,41.5,36.9,,922.5,25,,,45,True
9201816,00573,Chile Ancho a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,185.0,,,,,,,21,True
9201818,00586,Chile De Árbol a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,113.0,,,,,,,32,True
9201792,00571,Chile Guajillo Extra a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,170.0,,,,,,,44,True
9201796,00572,Chile Guajillo Guajón Importado a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,110.0,,,,,,,14,True
9201810,00423,Chile Guajillo Nacional a Granel,GENERICO,CHILE,Semillas y Chiles Secos,PZA,195.0,,,,,,,78,True
9201847,00583,Chile Mora Extra a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,109.5,,,,,,,5,True
9201811,00424,Chile Pasilla a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,240.0,,,,,,,15,True
9201814,00584,Chile Puya a Granel,ABETO,CHILE,Semillas y Chiles Secos,PZA,155.0,,,,,,,2,True
7200135,7501003103925,CHILES CHIPOTLE ADOBADO HERDEZ 24-198 GR,HERDEZ,CHIPOTLE,Alimentos y Despensa,PZA,27.9,25.0,,599.9,24,140.91,kg,0,False
7001512,7001512,CHILES CHIPOTLE COSTEÑA 24-220GR,COSTEÑA,CHIPOTLE,Alimentos y Despensa,PZA,29.0,27.14,,651.4,24,131.82,kg,262,True
7701433,7501052476339,Chile Chipotleen Lata Clemente Jacques 2.8 KG,CLEMENTE,CHIPOTLE,Alimentos y Despensa,PZA,222.82,,,1336.9,6,79.58,kg,25,True
7140231,7501062700639,Chiles Chipotles La Morena 100 Gr,MORENA,CHIPOTLE,Alimentos y Despensa,PZA,17.2,15.43,,308.6,20,172.0,kg,148,True
7140229,7501062700622,Chiles Chipotles La Morena 210 Gr,MORENA,CHIPOTLE,Alimentos y Despensa,PZA,33.4,29.98,,719.5,24,159.05,kg,124,True
6400015,7501023318057,Chiles Chipotles San Marcos 100 Gr,SAN MARCOS,CHIPOTLE,Alimentos y Despensa,PZA,16.8,14.25,,570.0,40,168.0,kg,703,True
6400019,6400019,Chiles Chipotles San Marcos 215 Gr,SAN MARCOS,CHIPOTLE,Alimentos y Despensa,PZA,30.0,27.5,,660.0,24,139.53,kg,341,True
6400017,7501023318033,Chiles Chipotles San Marcos 380 Gr,SAN MARCOS,CHIPOTLE,Alimentos y Despensa,PZA,47.5,45.94,,1102.5,24,125.0,kg,178,True
6400022,7501023318026,Chiles Chipotles San Marcos 800 Gr,SAN MARCOS,CHIPOTLE,Alimentos y Despensa,PZA,83.9,78.83,,945.9,12,104.88,kg,6,True
7001515,7001515,Chiles La Costeña Chipotle Adobados 105 Gr,COSTEÑA,CHIPOTLE,Alimentos y Despensa,PZA,14.0,12.69,,507.5,40,133.34,kg,814,True
9987840,638005011266,Bolsa de Huevitos de PAloma Chocolate 1 KG,HUEVITOS DE PALOMA,CHOCOLATE CONFITADO,Dulcería,PZA,115.4,,,1154.0,10,115.4,kg,10,True
4704122,7502271917542,Chocolate m&m's 6 pack Cacahuate,M&M,CHOCOLATE CONFITADO,Dulcería,PZA,94.4,89.59,,2867.0,32,,,44,True
9004301,7501059228184,Display Freskas 9 pzas de 35 gr c/u,FRESKAS,CHOCOLATE CONFITADO,Dulcería,PZA,121.7,119.39,,1910.3,16,3477.14,kg,22,True
9950224,7501025955083,Huevitos de Chocolate Ricolino Bolsa 1 Kg,RICOLINO,CHOCOLATE CONFITADO,Dulcería,PZA,112.5,110.72,,1660.8,15,112.5,kg,10,True
9920121,025046020614,Duvalin Avellana Fresa 18 pzas de 15 gr c/u,DUVALIN,CHOCOLATE CREMOSO,Dulcería,PZA,31.6,29.49,,707.8,24,2106.67,kg,46,True
9920123,025046021499,Duvalin Trisabor 18 pzas de 15 gr c/u,DUVALIN,CHOCOLATE CREMOSO,Dulcería,PZA,31.6,29.49,,707.8,24,2106.67,kg,64,True
9930705,7501088210730,NUCITA CHOCOLATE-FRESA 24-16-14 GR NUTRESA,NUCITA,CHOCOLATE CREMOSO,Dulcería,PZA,27.9,25.1,,602.5,24,1992.86,kg,30,True
9930701,7501088210488,Pack de Nucita Trisabor Fresa Vainilla 16 pzas,NUCITA,CHOCOLATE CREMOSO,Dulcería,PZA,27.9,25.1,,602.5,24,,,25,True
9003510,7501073411173,"Chocolate Abuelita De Mesa #6, 540 Gr",ABUELITA,CHOCOLATE DE MESA,Alimentos y Despensa,PZA,105.8,,,2539.2,24,195.93,kg,0,False
8900010,7501014300948,Chocolate Ibarra En Tableta 540 Gr,IBARRA,CHOCOLATE DE MESA,Alimentos y Despensa,PZA,108.54,,,1302.5,12,201.0,kg,43,True
9003542,7506475123617,Chocolate abuelita #6 1 tab gratis 595g,ABUELITA,CHOCOLATE DE MESA,Alimentos y Despensa,PZA,116.9,,,2805.6,24,196.47,kg,212,True
9003543,7501058626868,Chocolate de mesa Abuelita 24 Tabs,ABUELITA,CHOCOLATE DE MESA,Alimentos y Despensa,PZA,415.63,,,2493.8,6,,,18,True
8900013,7501014300405,Chocolate de mesa Ibarra 1 tableta gratis 630g,IBARRA,CHOCOLATE DE MESA,Alimentos y Despensa,PZA,108.54,,,1302.5,12,172.29,kg,0,False
9004011,7501058630094,CHOCOLATE POLVO MORELIA 8-840 GR,MORELIA,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,81.9,73.19,,585.5,8,97.5,kg,5,True
8800081,7506205817762,Choco Milk en polvo Sobre 55g,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,14.5,13.11,,720.9,55,263.64,kg,250,True
8800030,7506205802171,Choco Milk lata 1.75 Kg,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,259.17,,,1555.0,6,148.1,kg,6,True
8800413,7506205807633,Chocolate En Polvo Cal C Tose En Bolsa 160 Gr,CAL C TOSE,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,33.9,30.39,,1215.5,40,211.88,kg,24,True
8800435,7506205807640,Chocolate En Polvo Cal C Tose En Bolsa 350 Gr,CAL C TOSE,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,59.9,53.53,,1766.5,33,171.14,kg,43,True
8800046,7506205807589,Chocolate En Polvo Choco Milk Bolsa 160 Gr,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,23.3,,,932.0,40,145.62,kg,48,True
8800079,7506205807596,Chocolate En Polvo Choco Milk Bolsa 350 Gr,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,53.6,47.83,,1578.3,33,153.14,kg,13,True
9007008,7501059289239,Chocolate En Polvo Morelia 155 Gr,MORELIA,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,21.9,19.09,,190.9,10,141.29,kg,50,True
9004004,9004004,Chocolate En Polvo Morelia 357 Gr,MORELIA,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,38.0,34.17,,820.0,24,106.44,kg,162,True
9004010,7501059284388,Chocolate En Polvo Morelia 700 Gr,MORELIA,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,81.3,73.15,,731.5,10,116.14,kg,0,False
9004269,7501058618597,Chocolate En Polvo Nesquik 200 Gr,NESQUIK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,36.5,31.79,,317.9,10,182.5,kg,20,True
8800082,7506205816413,Chocolate en polvo Choco Milk 460g,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,61.5,54.91,,1317.9,24,133.7,kg,48,True
9004277,7506475123914,NESQUIK BOLSA 20-68 GR (POLV),NESQUIK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,7.5,6.7,,133.9,20,110.29,kg,257,True
9004278,7501059296367,NESQUIK BOLSA CHOCO 24-357 GR (POLV),NESQUIK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,58.5,52.33,,1255.9,24,163.87,kg,27,True
8800075,7501001267025,Sobres De Chocolate En Polvo Choco Milk 20 Piezas,CHOCO MILK,CHOCOLATE EN POLVO,Alimentos y Despensa,PZA,96.0,,,1920.0,20,,,71,True
9950119,7898024390107,Caja de Chocolate Ferrero Rocher de 16 pzas,FERRERO,CHOCOLATE FINO,Dulcería,PZA,143.2,140.1,,2802.1,20,,,35,True
9950128,9950128,Caja de Chocolate Ferrero Rocher de 24 pzas,FERRERO,CHOCOLATE FINO,Dulcería,PZA,216.8,211.33,,1268.0,6,,,15,True
9950198,7861002900117,Caja de Chocolate Ferrero Rocher de 8 pzas,FERRERO,CHOCOLATE FINO,Dulcería,PZA,76.5,73.78,,1475.6,20,,,9,True
9985049,8000500126936,Chocolate Ferrero Rocher 4 Pzas,FERRERO,CHOCOLATE FINO,Dulcería,PZA,43.7,40.0,,839.9,21,,,27,True
9980339,7502271916101,Chocolates Turin Baileys Original 80g,TURIN,CHOCOLATE FINO,Dulcería,PZA,70.4,65.41,,784.9,12,880.0,kg,10,True
9980327,756774024895,Tubo de Chocolates Baileys Turin 200 gr,BAILEYS,CHOCOLATE FINO,Dulcería,PZA,130.3,127.57,,765.4,6,651.5,kg,6,True
9004246,7501059239999,Bolsa de Chocolate Carlos V Semi Amargo Nestlé 16 pzas de 2o gr c/u,CARLOS V,CHOCOLATE MACIZO,Dulcería,PZA,121.8,120.34,,1684.8,14,,,19,True
9004216,7501059224353,Bolsa de Chocolate Carlos V Stick Nestlé 20 pzas,CARLOS V,CHOCOLATE MACIZO,Dulcería,PZA,52.1,50.52,,1010.3,20,,,26,True
9983194,717557059015,Bolsa de Chocolate Teens Surtido Laposse 1kg,LAPOSSE,CHOCOLATE MACIZO,Dulcería,PZA,408.8,,,1635.2,4,408.8,kg,8,True
9930747,7501058640369,Bolsa de chocolate Carlos V Pack de Reyes 15 pzas,CARLOS V,CHOCOLATE MACIZO,Dulcería,PZA,132.7,130.0,,1040.0,8,,,26,True
9980305,756774020217,Bote de Conejo de Chocolate Turin 30 pzas,TURIN,CHOCOLATE MACIZO,Dulcería,PZA,280.62,,,1122.5,4,,,3,True
9930749,7501058638090,CHOCOLATE CARLOS V SUIZO 28-16 PZ,CARLOS V,CHOCOLATE MACIZO,Dulcería,PZA,121.7,118.5,,3318.0,28,,,54,True
9930710,9930710,Caja de Chocolate Cremino Bicolor Nutresa con 24 pzas,CREMINO,CHOCOLATE MACIZO,Dulcería,PZA,65.9,64.59,,1033.5,16,,,33,True
9930102,742587033285,Caja de Chocolate Lenguas De Gato Gatucos Bremen 90 gr,BREMEN,CHOCOLATE MACIZO,Dulcería,PZA,40.2,37.5,,1312.5,35,446.67,kg,57,True
9980302,756774060527,Caja de Conejo de Chocolate Turin 10 pzas,TURIN,CHOCOLATE MACIZO,Dulcería,PZA,126.6,122.5,,1715.0,14,,,15,True
9950130,8000500143872,Caja de Huevo Kinder Sorpresa 8pzas,KINDER,CHOCOLATE MACIZO,Dulcería,PZA,169.0,165.14,,1981.7,12,,,10,True
9950081,8000500145968,Caja de Huevo Kinder Sorpresa Niña 8pzas,KINDER,CHOCOLATE MACIZO,Dulcería,PZA,169.0,165.14,,1981.7,12,,,13,True
9950137,8000500143858,Caja de Huevo Kinder Sorpresa Niña 8pzas,KINDER,CHOCOLATE MACIZO,Dulcería,PZA,169.0,165.14,,1981.7,12,,,16,True
9950136,8000500143834,Caja de Huevo Kinder Sorpresa Niño 8pzas,KINDER,CHOCOLATE MACIZO,Dulcería,PZA,169.0,165.14,,1981.7,12,,,19,True
9986685,7500942000159,Calavera de Chocolate La Mera Mera #4 6 Pzas,LA MERA MERA,CHOCOLATE MACIZO,Dulcería,PZA,99.0,95.99,,1727.9,18,,,0,False
9930757,7506475115827,Chocolate Carlos V King Exhibidor 30g,CARLOS V,CHOCOLATE MACIZO,Dulcería,PZA,138.2,135.15,,810.9,6,4606.67,kg,6,True
9910101,724869004077,Chocolate Con  Almendra y leche Estilo Suizo La Rosa  caja con 16 pzas de 21 gr c/u,DE LA ROSA,CHOCOLATE MACIZO,Dulcería,PZA,120.5,114.39,,2287.9,20,5738.1,kg,27,True
9983319,7501024599080,Chocolate Con Almendras Hershey's six pack,HERSHEY,CHOCOLATE MACIZO,Dulcería,PZA,72.4,70.32,,984.5,14,,,0,False
9983318,1024502469000,Chocolate Hershey's Cookies N Creme six pack,HERSHEY,CHOCOLATE MACIZO,Dulcería,PZA,70.2,64.78,,906.9,14,,,8,True
9983426,7501024513635,Chocolate Hersheys Cookies & Creme Exhibidor 12 Pzas,HERSHEY,CHOCOLATE MACIZO,Dulcería,PZA,77.4,72.29,,867.5,12,,,12,True
9004229,7501059209428,Chocolate Larín Almendras 10 pzas de 24 gr c/u,LARIN,CHOCOLATE MACIZO,Dulcería,PZA,125.4,122.45,,3673.5,30,5225.0,kg,28,True
9004225,7501059209404,Chocolate Larín Avellana 10 pzas de 24 gr c/u,LARIN,CHOCOLATE MACIZO,Dulcería,PZA,125.4,122.45,,3673.5,30,5225.0,kg,52,True
9004233,7501059209442,Chocolate Larín Nuez 10 pzas de 24 gr c/u,LARIN,CHOCOLATE MACIZO,Dulcería,PZA,125.4,122.45,,3673.5,30,5225.0,kg,48,True
2460512,7502230945524,Chocolate Nikolo  caja con 30 pzas,NIKOLO,CHOCOLATE MACIZO,Dulcería,PZA,84.2,78.5,,1256.0,16,,,17,True
9980306,7502271913032,Chocolate conejo Mini Turin  Exhibidor 12 Pzas,TURIN,CHOCOLATE MACIZO,Dulcería,PZA,69.3,67.86,,1221.5,18,,,16,True
9980312,756774012564,Chocolate conejos Turin 24 Pzas 480g,TURIN,CHOCOLATE MACIZO,Dulcería,PZA,302.7,277.63,,832.9,3,630.62,kg,4,True
9004250,7501059223912,Pack de Chocolate Crunch Nestlé 6 pzas de 40 gr c/u,CRUNCH,CHOCOLATE MACIZO,Dulcería,PZA,76.6,75.52,,906.2,12,1915.0,kg,9,True
9930711,7501088210624,Pack de Chocolate Nucita monedas de Oro Nutresa 48 pzas,NUTRESA,CHOCOLATE MACIZO,Dulcería,PZA,68.3,67.27,,1210.8,18,,,26,True
9970113,757528033989,Caja de Baloncitos de Chocolate Chutazo Relleno Sabor Rompope Caja con 20 pzas,RICOLINO,CHOCOLATE RELLENO,Dulcería,PZA,91.6,88.67,,3547.0,40,,,28,True
9970127,7503030199568,Caja de Baloncitos de Chocolate Chutazo Relleno Sabor Rompope Caja con 50 pzas,RICOLINO,CHOCOLATE RELLENO,Dulcería,PZA,260.4,234.32,,1405.9,6,,,29,True
9950110,789742191824,Caja de Chocolate Kinder Bueno con 10 packs,KINDER,CHOCOLATE RELLENO,Dulcería,PZA,196.8,191.74,,2300.9,12,,,6,True
9930719,7501088210181,Caja de Chocolate Muibon Roll Avellana Nutresa 15 pzas,MUIBON,CHOCOLATE RELLENO,Dulcería,PZA,58.5,,,1404.0,24,,,40,True
2461194,7502230944473,Caja de Chocolates Bon O Bon Café 270 gr,BONOBON,CHOCOLATE RELLENO,Dulcería,PZA,87.6,85.12,,1021.5,12,324.44,kg,21,True
9970103,7501015511107,Chocolate Canasta La Corona con Relleno Sabor Rompope Caja con 50 pzas,LA CORONA,CHOCOLATE RELLENO,Dulcería,PZA,70.9,68.47,,1643.3,24,,,37,True
9910110,724869000321,Chocolate Con  Caramelo y Cacahuate NuggsLa Rosa  caja con 12 pzas de 25 gr c/u,DE LA ROSA,CHOCOLATE RELLENO,Dulcería,PZA,47.8,46.33,,1111.9,24,1912.0,kg,23,True
9982898,8000500383056,Chocolate Kinder Bueno 5 Pzas,KINDER,CHOCOLATE RELLENO,Dulcería,PZA,54.5,49.39,,1777.9,36,,,46,True
4704010,706460200164,Chocolate Mini Snickers Vitrolero 52 piezas,SNICKERS,CHOCOLATE RELLENO,Dulcería,PZA,173.6,171.12,,2053.5,12,,,17,True
2461193,7502230944466,Chocolate Relleno Bon O Bon 270 Gr,BONOBON,CHOCOLATE RELLENO,Dulcería,PZA,87.1,85.12,,1021.5,12,322.59,kg,10,True
4704019,4704019,Chocolate Relleno MilkyWay Pack De 6 Piezas,MILKY WAY,CHOCOLATE RELLENO,Dulcería,PZA,91.5,89.5,,2864.0,32,,,32,True
4704021,4704021,Chocolate Snickers 6 Pack,SNICKERS,CHOCOLATE RELLENO,Dulcería,PZA,91.5,89.5,,2864.0,32,,,28,True
4703963,706460247480,Surtido De Chocolates Variety Pack 14 Piezas,SNICKERS,CHOCOLATE RELLENO,Dulcería,PZA,193.88,,,1938.8,10,,,15,True
00317025,00158,Chorizo Boloña,BOLOÑA,CHORIZO,Cremería y Salchichonería,PZA,115.1,106.5,,,,,,21,True
9830074,00820,Chorizo Vanesa por Kilo,VANESA,CHORIZO,Cremería y Salchichonería,PZA,70.9,65.9,,,,,,36,True
00410021,00876,Paquete de Chuleta Ahumada Rebanada La Barca,LA BARCA,CHULETA,Cremería y Salchichonería,PZA,120.4,112.5,,,,,,46,True
9920309,757528011314,BOTANA MINI TAKIS MIX BARCEL 3-25 PZ,BARCEL,CHURRITOS,Botanas,PZA,201.7,198.3,,594.9,3,,,3,True
9999993,7502217370080,Churros Vikingos Chile Y Limón 800 Gr,VIKINGOS,CHURRITOS,Botanas,PZA,79.0,72.65,,435.9,6,98.75,kg,13,True
9999991,7502217370028,Churros Vikingos Con Ajonjolí 900 Gr,VIKINGOS,CHURRITOS,Botanas,PZA,90.3,83.08,,498.5,6,100.33,kg,12,True
9988710,7501030448259,Pack De Mini Takis Fuego 25 Piezas,BARCEL,CHURRITOS,Botanas,PZA,155.0,,,465.0,3,,,2,True
9988703,7501000318599,Pack Surtido De Takis Barcel 15 Piezas,BARCEL,CHURRITOS,Botanas,PZA,179.9,176.57,,1236.0,7,,,9,True
0000619,00965,Cargo por Surtido de Mercancía,ZORRO,CLIENTES,Exprezo,ENV,1.0,,,,,,,100000,True
7604010,7622210576187,Galletas  con Chocolate Chips Ahoy Paquete 55.2 gr.,DISPONIBLE,CON CHOCOLATE,Galletas y Panadería,PZA,9.5,7.77,,139.9,18,172.1,kg,128,True
8507323,7500478008926,Galletas Con Chispas De Chocolate Chokis Gamesa 57 gr,CHOKIS,CON CHOCOLATE,Galletas y Panadería,PZA,12.9,12.18,,194.8,16,226.32,kg,447,True
8503518,7501000601776,Galletas Emperador Senzo  Gamesa 93 gr,EMPERADOR,CON CHOCOLATE,Galletas y Panadería,PZA,15.1,14.31,,229.0,16,162.37,kg,2,True
4770120,7501030453130,Galletas Triki Trakes caja con 12 paquetes,TRIKI TRAKES,CON CHOCOLATE,Galletas y Panadería,PZA,37.8,33.93,,407.2,12,,,61,True
9820304,7501030491057,Galletas Triki Trakes tubo 170g,BIMBO,CON CHOCOLATE,Galletas y Panadería,PZA,21.9,20.87,,500.9,24,128.82,kg,40,True
8507320,7501000657797,GalletasChokis Chocobase Gamesa 84 gr,CHOKIS,CON CHOCOLATE,Galletas y Panadería,PZA,18.1,15.88,,254.0,16,215.48,kg,75,True
8550657,7501000620630,MINI MAMUT 6 - 336GR,MAMUT,CON CHOCOLATE,Galletas y Panadería,PZA,51.9,,,311.4,6,154.46,kg,28,True
1502529,75078843,CIGARROS MONTANA SHOTS CLASSICS 8-25 PZ,MONTANA,CON FILTRO,Cigarros,PZA,78.9,71.89,,575.1,8,,,129,True
1402061,75019006,Cajetilla de Cigarros Marlboro Caribbean Fusion 20 pzas.,MARLBORO,CON FILTRO,Cigarros,PZA,96.0,84.96,,849.6,10,,,78,True
1402039,75063801,Cajetilla de Cigarros Marlboro Crafted ICe Mix 20 Pzas,MARLBORO,CON FILTRO,Cigarros,PZA,71.3,64.15,,641.5,10,,,53,True
1504446,75076429,Cajetilla de Cigarros Pall Mall Hawaii con 20 Pzas.,PALL MALL,CON FILTRO,Cigarros,PZA,103.4,90.9,,909.0,10,,,57,True
1504448,75080495,Cajetilla de Cigarros Pall Mall Iceland 20 pzas,PALL MALL,CON FILTRO,Cigarros,PZA,78.0,71.39,,713.9,10,,,75,True
1504447,75076412,Cajetilla de Cigarros Pall Mall London 20 Pzas (Uva),PALL MALL,CON FILTRO,Cigarros,PZA,103.4,90.9,,909.0,10,,,20,True
1520012,7503023959520,Cajetilla de Cigarros Winston Red 25 Pzas,WINSTON,CON FILTRO,Cigarros,PZA,85.2,70.54,,564.3,8,,,47,True
1400007,1400007,Cigarros  Benson & Hedges   Cajetilla con 20 Cigarros c/u,BENSON,CON FILTRO,Cigarros,PZA,106.0,99.21,,992.1,10,,,24,True
1502003,7503023959001,Cigarros Camel Amarillos Cajetilla con 20 Pzas,CAMEL,CON FILTRO,Cigarros,PZA,100.0,88.0,,880.0,10,,,38,True
1520014,7503023959278,Cigarros Camel Cajetilla 25 Pzas,CAMEL,CON FILTRO,Cigarros,PZA,103.6,85.71,,685.7,8,,,22,True
1520016,7503023959629,Cigarros Camel Tropical Brew 20 Pzas,CAMEL,CON FILTRO,Cigarros,PZA,97.5,85.75,,857.5,10,,,40,True
1502036,7503023959148,Cigarros Camel con Filtro Original Cajetilla 20 Pzas,CAMEL,CON FILTRO,Cigarros,PZA,87.9,77.35,,773.5,10,,,37,True
1401511,75006280,Cigarros Faros con Filtro Cajetilla 25 pzas,FAROS,CON FILTRO,Cigarros,PZA,74.8,63.5,,508.0,8,,,103,True
1401510,75004392,Cigarros Faros con filtro 10 Pzas,FAROS,CON FILTRO,Cigarros,PZA,67.3,60.54,,605.4,10,,,47,True
1520018,75084202,Cigarros Faros con filtro Cajetilla con 25 Pzas,FAROS,CON FILTRO,Cigarros,PZA,63.1,54.69,,437.5,8,,,82,True
1402013,1402013,Cigarros Marlboro  Blanco  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,107.8,96.41,,964.1,10,,,22,True
1402059,75074746,Cigarros Marlboro  Blosson Mist  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,96.0,84.96,,849.6,10,,,66,True
1402058,75001360,Cigarros Marlboro  Fusion Garden  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,96.0,84.96,,849.6,10,,,103,True
1402056,75066345,Cigarros Marlboro  Fusion Summer  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,96.0,84.96,,849.6,10,,,151,True
1402035,75031053,Cigarros Marlboro  Ice Express Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,103.0,96.41,,964.1,10,,,24,True
1402003,1402003,Cigarros Marlboro  Rojo  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,106.7,88.9,,889.0,10,,,1012,True
1402046,1402046,Cigarros Marlboro  Rojo 100 Capsula  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,103.0,96.41,,964.1,10,,,88,True
1402019,1402019,Cigarros Marlboro  Ruby Fresh  Cajetilla con 20 Cigarros c/u,MARLBORO,CON FILTRO,Cigarros,PZA,103.0,96.41,,964.1,10,,,140,True
1402064,75085384,Cigarros Marlboro Blossom Mix 20 Pzas,MARLBORO,CON FILTRO,Cigarros,PZA,71.3,64.15,,641.5,10,,,24,True
1401026,75067984,Cigarros Marlboro Crafted  Cajetilla con 25 Cigarros c/u,DELICADOS,CON FILTRO,Cigarros,PZA,96.0,83.04,,664.3,8,,,283,True
1401023,75067991,Cigarros Marlboro Crafted Cajetilla con 15 Cigarros c/u,DELICADOS,CON FILTRO,Cigarros,PZA,66.7,59.99,,479.9,8,,,33,True
1402062,75044916,Cigarros Marlboro Kretek Mint Cajetilla con 20 pzas (Clavo),MARLBORO,CON FILTRO,Cigarros,PZA,111.5,100.35,,1003.5,10,,,104,True
